id,project_id,file_name,file_type,status
18963,1212,Did not expect the experience of being in a helicopter (Harvey).docx,docx,SUCCEEDED
18964,1212,Did the tree video provide the least path of resistence for experiencing awe or at least curiosity again compared to other videos.docx,docx,SUCCEEDED
18965,1212,Difference between physical awe and virtual awe due to length in exposure.docx,docx,SUCCEEDED
18966,1212,Difference between prayer and trees - Is it processing information vs absorbing information.docx,docx,SUCCEEDED
18967,1212,Difference between trees and yosemite due to time in environment.docx,docx,SUCCEEDED
18968,1212,"differenve between trees and yosemite due to trees being a virtual experience, not being there physically (Trees).docx",docx,SUCCEEDED
18969,1212,"Does awe become diluted when presented over and over, and what does this say about technology. Does this emphasize the import.docx",docx,SUCCEEDED
18970,1212,"Does her focus on race represent a more conceptual form of awe, similar to evolution. It represents how all of these things a.docx",docx,SUCCEEDED
18971,1212,"Does owl experience speak to the experiential nature of awe, of putting something together, of the vastness of the food chain, or the frailty of life. There could a number of reasons for this awe.docx",docx,SUCCEEDED
18972,1212,Does she associate awe with a sense of calm or low arousal vs a higher arousal state (Trees and Prayer).docx,docx,SUCCEEDED
18973,1212,Does this checks and balances focus relate to how something so simply can stand up to so much power.docx,docx,SUCCEEDED
18974,1212,"Does this notion of the planetarium, where you feel like you're looking at the night sky or space, have to do with the viewing experience... looking up and around.docx",docx,SUCCEEDED
18975,1212,Does this sense of confuion she mentions from the trees represent the need for accomodation (Trees).docx,docx,SUCCEEDED
18976,1212,"Draws inspiration from digitally-enhanced Van Gogh exhibit, which included constant stimuli, interactivty, feelings of movement, and information.docx",docx,SUCCEEDED
18977,1212,Draws inspiration from the sun video for her proposed VR system.docx,docx,SUCCEEDED
18978,1212,"Driven to experience awe from the grand canyon and discover more, emphasizing experiences she wants to have..docx",docx,SUCCEEDED
18979,1212,"Due to confusion, memory centers on vivid colors (Sun).docx",docx,SUCCEEDED
18980,1212,Due to religious faith (Prayer).docx,docx,SUCCEEDED
18981,1212,"Due to the 360-degree nature of VR experience, she was more in awe from the laboratory experience than expected.docx",docx,SUCCEEDED
18982,1212,"During least awe-inspiring elicitor, she was still acclimating to the headset's capabilities. (Sun).docx",docx,SUCCEEDED
18983,1212,Educational awe benefitted from group discussions and engagement prior to revealing whole story.docx,docx,SUCCEEDED
18984,1212,Educational awe centers on how information (and statistics) presented in class reveal the cracks in society.docx,docx,SUCCEEDED
18985,1212,Educational awe dervied from unknown environment.docx,docx,SUCCEEDED
18986,1212,"Educational awe would provide different explanations for the pyramids, one of the seven wonders of the world..docx",docx,SUCCEEDED
18987,1212,"Educational VR should simulate travel and immersion within the content, such as history.docx",docx,SUCCEEDED
18988,1212,Emhpasis on never having seen mountains before.docx,docx,SUCCEEDED
18989,1212,Emma_Final_Statements.docx,docx,SUCCEEDED
18990,1212,Emma_Interview_Transcript.docx,docx,SUCCEEDED
18991,1212,Emma_Themes_Diagram.pdf,pdf,SUCCEEDED
18992,1212,Emphasis here seems to be on the sun video being the first - does this say something for order effect (Sun and Harvey).docx,docx,SUCCEEDED
18993,1212,Emphasis on being in a large space (Sun).docx,docx,SUCCEEDED
18994,1212,"Emphasis on lack of narration may point to information deluding mystery--when you know more of something, it's less mystifying or eerie, or scary. So how does this relate to awe, does the more information we have make it less .docx",docx,SUCCEEDED
18995,1212,Emphasis on large amount of data stored (Iron Mountain).docx,docx,SUCCEEDED
18996,1212,Emphasis on size of object (Prayer).docx,docx,SUCCEEDED
18997,1212,Emphasis on the beauty of mountains.docx,docx,SUCCEEDED
18998,1212,"Emphasis on where she would like to be and her own interests, maybe not necessarily awe (Iron Mountain).docx",docx,SUCCEEDED
18999,1212,"Emphasis was on experience with field trip, not information..docx",docx,SUCCEEDED
19000,1212,Emphasizes a mystery to solve (Trees).docx,docx,SUCCEEDED
19001,1212,Emphasizes how it's not news or information but instead focuses on how it was a different experience (compared to a static video or newscast).docx,docx,SUCCEEDED
19002,1212,"Emphasizes how the tree video gave him easy to use phrases or key ideas for investigating the phenomon further, unlike the prayer beads, due to the theories provided (Trees).docx",docx,SUCCEEDED
19003,1212,Emphasizes simplicity (Trees).docx,docx,SUCCEEDED
19004,1212,"Emphasizes that memory of elictor is clear due to a mixed of emotions, primarily confusion, curiosity, and ominous (Trees).docx",docx,SUCCEEDED
19005,1212,"Emphasizes the practicalities of that video, how it would allow him to search for answers easily (Trees).docx",docx,SUCCEEDED
19006,1212,Emphasizes virtual awe experiences as a solo experience to prevent influence of others.docx,docx,SUCCEEDED
19007,1212,Engaging with stimulating space with others between Christian talks.docx,docx,SUCCEEDED
19008,1212,Enjoyed mystery and lack of answers (Trees).docx,docx,SUCCEEDED
19009,1212,Enjoyment based on confusion (Trees).docx,docx,SUCCEEDED
19010,1212,Envisioning the people who create equations that are all encompassing.docx,docx,SUCCEEDED
19011,1212,Envisioning what it was like to find information. Emphasizes human element as well as size of information sotred. (Iron).docx,docx,SUCCEEDED
19012,1212,Equates awe-inspiring with the desire to know more (on top of ominous nature) (Trees).docx,docx,SUCCEEDED
19013,1212,Equates awe with something please to the eye.docx,docx,SUCCEEDED
19014,1212,Equates education-situated awe with cool field trips.docx,docx,SUCCEEDED
19015,1212,'Every single wall' might represent this sense of immersion within stimuli.docx,docx,SUCCEEDED
19016,1212,"Every time she's been in awe, she's been surrounded by other people.docx",docx,SUCCEEDED
19017,1212,Excitement from VR comes from immersion in impossible places or stories.docx,docx,SUCCEEDED
19018,1212,Experiencing an environment they will never visit (Trees).docx,docx,SUCCEEDED
19019,1212,Experiencing environment was only possible with VR (Sun).docx,docx,SUCCEEDED
19020,1212,Extended canoe trip as something she'd never done..docx,docx,SUCCEEDED
19021,1212,Extent of work necessary for small creation (Prayer).docx,docx,SUCCEEDED
19022,1212,Fascination due to mystery (Trees).docx,docx,SUCCEEDED
19023,1212,Fear-based goosebumps from movie.docx,docx,SUCCEEDED
19024,1212,Feeling inside of a small object (Prayer).docx,docx,SUCCEEDED
19025,1212,Feeling like he is in space (Sun).docx,docx,SUCCEEDED
19026,1212,Feeling of being in space (Sun).docx,docx,SUCCEEDED
19027,1212,Feeling of realism (Harvey).docx,docx,SUCCEEDED
19028,1212,Feeling of size (Sun).docx,docx,SUCCEEDED
19029,1212,Feeling of surprise from trees (Trees).docx,docx,SUCCEEDED
19030,1212,Feelings of beauty along side novelty and confusion (Sun).docx,docx,SUCCEEDED
19031,1212,Feelings of confusion and curiosity define her experience (Trees).docx,docx,SUCCEEDED
19032,1212,"Feelings of presence would be increased by less text information or narration, leading to a more 'natural set up'.docx",docx,SUCCEEDED
19033,1212,Feelings of the unknown or mystery drove information seeking (Trees).docx,docx,SUCCEEDED
19034,1212,Feeling somber when considering environment (Iron Mountain).docx,docx,SUCCEEDED
19035,1212,"Felt disengaged while watching video as the stimulus was not particularly new for her (e.g., texas, flying, etc.) (Harvey).docx",docx,SUCCEEDED
19036,1212,Field trip showed her connections in nature she had never thought about..docx,docx,SUCCEEDED
19037,1212,Field trip sounds very hands on--unlike most VR. How do we bridge that gap.docx,docx,SUCCEEDED
19038,1212,Finds similarities between awe in yosemite and awe with trees due to sense of shock from learning and experiencing something new (trees).docx,docx,SUCCEEDED
19039,1212,"Fish was found in immediate vicinity, making it more awe inspiring..docx",docx,SUCCEEDED
19040,1212,"Focusing a lot on the weather, the rarity of it in conunction with being at the Grand Canyon.docx",docx,SUCCEEDED
19041,1212,Focusing on where she would want to be (N - Iron Mountain).docx,docx,SUCCEEDED
19042,1212,Focus on novelty of VR headset (Sun).docx,docx,SUCCEEDED
19043,1212,Follow-Up Qualitative Data Themes Diagram.pdf,pdf,SUCCEEDED
19044,1212,Follow-Up Questionnaire.pdf,pdf,SUCCEEDED
19045,1212,"For educational VR tech, draws inspiration from Soarin' at Epcot, which simulates flight and world travel.docx",docx,SUCCEEDED
19046,1212,"For educational VR tech, emphasizes being fully surrounded by content.docx",docx,SUCCEEDED
19047,1212,"For her, awe is typically based in novelty and shock.docx",docx,SUCCEEDED
19048,1212,"For her, is it this notion of the reveal that makes something awful or awesome.docx",docx,SUCCEEDED
19049,1212,"For her, technology doesn't separate occurrences, but she recognizes that everything is happening all at once across the planet..docx",docx,SUCCEEDED
19050,1212,"For proposed system, draws inspiration from hands-on school activities as a kid, creating model rockets.docx",docx,SUCCEEDED
19051,1212,"For proposed vr system, draws inspiration from human anatomy simulations, getting access to things you nromally wouldn't see.docx",docx,SUCCEEDED
19052,1212,"For proposed VR system, focuses on technology (e.g., chip in your head).docx",docx,SUCCEEDED
19053,1212,"For proposed VR system, focuses on technology (e.g., omnidirectional treadmill) and draws inspiration from Ready Player One.docx",docx,SUCCEEDED
19054,1212,"For this individual, is awe primarily a positive experience.docx",docx,SUCCEEDED
19055,1212,Frequently uses phrasing like 'Never knew' or 'never realized'.docx,docx,SUCCEEDED
19056,1212,"General description of being curious (Trees, Prayer, Iron).docx",docx,SUCCEEDED
19057,1212,General enjoyment of topic (Sun).docx,docx,SUCCEEDED
19058,1212,"General, thinking about representations of biblical passages (Prayer).docx",docx,SUCCEEDED
19059,1212,"General, wanting to learn more about our sun (Sun).docx",docx,SUCCEEDED
19060,1212,Greatest awe elicitor prompted curiosity but it did not prompt an information need.docx,docx,SUCCEEDED
19061,1212,Haven't thought about videos (NA).docx,docx,SUCCEEDED
19062,1212,Having more information made it less inspiring.docx,docx,SUCCEEDED
19063,1212,"He focuses on the fun elements, but to what extent--or for that matter--for all field trips--how much learning is actually happening--and how does that relate to awe and learning.docx",docx,SUCCEEDED
19064,1212,Heightened memory of how distinct the faces were (Prayer Bead).docx,docx,SUCCEEDED
19065,1212,Helicopter and Sun videos are large spaces--but she wasn't in awe of the helicopter one. What is the difference (Sun & Harvey).docx,docx,SUCCEEDED
19066,1212,Her decision to search on fukushima vs prayer bead relied on her prior interests and desire to learn more about impact (Fukushima & Prayer Bead).docx,docx,SUCCEEDED
19067,1212,"Her emphasis on social understanding, CRT, too much technology, climate changes, etc. etc. seems to really influence everythi.docx",docx,SUCCEEDED
19068,1212,"Her tangent on galaxies seems to relate back to her previous descriptions of how space is scary. For her, awe seems to really.docx",docx,SUCCEEDED
19069,1212,Hesitancy in use 'peaceful' to describe emotions (Prayer Bead).docx,docx,SUCCEEDED
19070,1212,Hesitency in using Wikipedia as an information source.docx,docx,SUCCEEDED
19071,1212,Hesitency or confusion about which elictor made her the most curious (Prayer Bead & Fukushima).docx,docx,SUCCEEDED
19072,1212,Hesitency with labeling video as awe-inspiring or curiosity-provoking. (Trees).docx,docx,SUCCEEDED
19073,1212,"Hoover dam, which she only saw in passing, pushed her to seek out a documentary because she and her friend knew nothing about it..docx",docx,SUCCEEDED
19074,1212,"How does this relate to negatively-valenced awe - a person in power with the ability to cause harm, with unchecked power.docx",docx,SUCCEEDED
19075,1212,How do the properties of the elicitors influnece the search tactic.docx,docx,SUCCEEDED
19076,1212,How much is knowing the project about awe influencing her responses.docx,docx,SUCCEEDED
19077,1212,How much of this curiosity stems from the supernatural explanation with aliens -- and how much with that breadcrumbing of information and dissonate answers (Trees).docx,docx,SUCCEEDED
19078,1212,"How much of this focus on the number of files relates to vastness. Furthermore, what does this say about the nature of awe an.docx",docx,SUCCEEDED
19079,1212,How the mystery occurred (Trees).docx,docx,SUCCEEDED
19080,1212,"If awe is a knowledged emotion that is outward driven, and, potentially, leads to curiosity--what does that mean when there is no answer... will the person just become frustrated or is this slow simmer awe. you simply reflect..docx",docx,SUCCEEDED
19081,1212,"If the most awe-inspiring video is unexplainable, then is it even worth seeking information--what if there isn't anything to fill that knowledge gap (Trees).docx",docx,SUCCEEDED
19082,1212,"If there had been answer out there, however, would it have been as awe-inspiring (Trees).docx",docx,SUCCEEDED
19083,1212,"Immediate search for answers with QR code, then again day later..docx",docx,SUCCEEDED
19084,1212,Inability to suspend disbelief during VR headset prevents awe.docx,docx,SUCCEEDED
19085,1212,"In awe of the ability of creators as well as their time in history, perhaps (Prayer Bead).docx",docx,SUCCEEDED
19086,1212,In decision on if Prayer Bead or Helicopter was most awe-inspiring.docx,docx,SUCCEEDED
19087,1212,Influence of order effects on information processing and memory (Sun).docx,docx,SUCCEEDED
19088,1212,Information may be more memorable from prayer beads due to order of stimuli (Prayer).docx,docx,SUCCEEDED
19089,1212,"Information search focused on images to share (Trees, Prayer).docx",docx,SUCCEEDED
19090,1212,"Information search was based on sharing experience, specifically those elicitors which she had trouble describing. (Trees, Prayer Beads).docx",docx,SUCCEEDED
19091,1212,Information search was shortly after experience..docx,docx,SUCCEEDED
19092,1212,Information seeking due to lack of knowledge about trees (Trees).docx,docx,SUCCEEDED
19093,1212,Information seeking due to the three briefly-mentioned theories (Trees).docx,docx,SUCCEEDED
19094,1212,"Information seeking was brief and focused on visuals due to the properties of the elicitory in question (Prayer). For her more curios elicitor, she need more time to do a more in-depth search. (Iron Mountain).docx",docx,SUCCEEDED
19095,1212,Initial feeligns of awe were based on novelty of video but it shifted to the more personally touching video (Sun & Fukushima).docx,docx,SUCCEEDED
19096,1212,"In most awe-inspiring, keeps using the term 'everywhere' (Fukushima).docx",docx,SUCCEEDED
19097,1212,Interest based alien explanation (Trees).docx,docx,SUCCEEDED
19098,1212,Interest based on alien explanation (Trees).docx,docx,SUCCEEDED
19099,1212,Interesting information found centers on use and preservation over time (Prayer).docx,docx,SUCCEEDED
19100,1212,Interest piqued by simulations or images from scene (Sun).docx,docx,SUCCEEDED
19101,1212,Interview Schedule.pdf,pdf,SUCCEEDED
19102,1212,Intricacy (Prayer).docx,docx,SUCCEEDED
19103,1212,Intrigue based in size and ability of creators (Prayer).docx,docx,SUCCEEDED
19104,1212,Intrigue couple with sense of immersion (Fukushima).docx,docx,SUCCEEDED
19105,1212,Intrigue due to lack of awareness about object (Prayer).docx,docx,SUCCEEDED
19106,1212,Intrigue due to the environment rather than the information (Sun).docx,docx,SUCCEEDED
19107,1212,Intrigue in part due to religious affiliation (Prayer).docx,docx,SUCCEEDED
19108,1212,"Intrigue might be prompted, but mind shifts back to practicalities when conducting a search (Prayer).docx",docx,SUCCEEDED
19109,1212,Intrigue prompted by minimal noise and accompanying sense of mystery (Trees).docx,docx,SUCCEEDED
19110,1212,Intrigue stemmed from being in space (Sun).docx,docx,SUCCEEDED
19111,1212,"Is information seeking an aid during that need for accomodation phase. (Trees, Prayer).docx",docx,SUCCEEDED
19112,1212,Is it kind of like information overload with the prayer bead.docx,docx,SUCCEEDED
19113,1212,"Is the emphasis here on the locality of the fish, how it was right around her the entire time and she didn't know it, or is this based .docx",docx,SUCCEEDED
19114,1212,Is there a connection between history and vr - this idea of vr as travel so it lends itself to time travel.docx,docx,SUCCEEDED
19115,1212,"Is there a connection between the sun, the prayer bead, and this idea for being inside of the human body, being shrunk down and placed in an impossible to access location.docx",docx,SUCCEEDED
19116,1212,Is there a connection here between awe during vacation and awe during VR--both allow you to feel transported from day to day reality.docx,docx,SUCCEEDED
19117,1212,Is there a connection here between information seeking and exploration. new york showed her the potential to exploration. the trees in poland prompted exploration due to lack of information. is there a connection here with app.docx,docx,SUCCEEDED
19118,1212,Is there a connection here for his proposed system--it's an entertainment system that is 100 immersive and offers multiple choices. It sounds a lot like his real life awe--lots of stimulation and choices.docx,docx,SUCCEEDED
19119,1212,"Is there an element of humility here, or, rather, wanting to know the origins of the awe-inspiring stimulus. Also, where is the awe here, is it based on the creator.docx",docx,SUCCEEDED
19120,1212,"Is there an emphasis here on the relation to us, the sun or star nearest to us, connecting the stimulus to something tangible or more real (sun).docx",docx,SUCCEEDED
19121,1212,Is there a relationshionship between awe and conspiracy (Iron).docx,docx,SUCCEEDED
19122,1212,Is this hesitency based more on reliable knowledge or social desirability.docx,docx,SUCCEEDED
19123,1212,It is important to remember that this sense of unexpectedness that he is related to awe may also have to do with order effects. How much influence is there.docx,docx,SUCCEEDED
19124,1212,"It seems that, although she feels sympathy, the novelty of the experience overrides such emotions. At what point does vastness or novelty override emotional reactions from content (Harvey).docx",docx,SUCCEEDED
19125,1212,"It seems that her awe is often a shared experience, and this is due to traveling with others.docx",docx,SUCCEEDED
19126,1212,It seems that she's describing that a lack of prior exposure to a stimulus isn't enough to prompt awe (Harvey).docx,docx,SUCCEEDED
19127,1212,It's very possible that order effects is influencing the participant experience (Sun vs Prayer).docx,docx,SUCCEEDED
19128,1212,It was her first time using VR. That discovery of 360 ability may play into that awe experience. (Harvey).docx,docx,SUCCEEDED
19129,1212,John_Final_Statements.docx,docx,SUCCEEDED
19130,1212,John_Interview_Transcript.docx,docx,SUCCEEDED
19131,1212,John_Themes_Diagram.pdf,pdf,SUCCEEDED
19132,1212,Katie_Final_Statements.docx,docx,SUCCEEDED
19133,1212,Katie_Interview_Transcript.docx,docx,SUCCEEDED
19134,1212,Katie_Themes_Diagram.pdf,pdf,SUCCEEDED
19135,1212,"Knew of topic, but had never seen it visualized (Sun).docx",docx,SUCCEEDED
19136,1212,Laboratory Measures.pdf,pdf,SUCCEEDED
19137,1212,Laboratory Procedures.pdf,pdf,SUCCEEDED
19138,1212,Laboratory Qualitative Data - Themes Diagram.pdf,pdf,SUCCEEDED
19139,1212,Laboratory Qualitative Questions.pdf,pdf,SUCCEEDED
19140,1212,Lack of affinity for industrial space (Iron Mountain).docx,docx,SUCCEEDED
19141,1212,Lack of definite answers (Trees).docx,docx,SUCCEEDED
19142,1212,Lack of engagement stems from zero context or 'textual information' (Harvey).docx,docx,SUCCEEDED
19143,1212,Lack of familiarity with events (Fukushima).docx,docx,SUCCEEDED
19144,1212,Lack of memory due to lack of intrigue (Iron Mountain).docx,docx,SUCCEEDED
19145,1212,Lack of mystery in today's world (Trees).docx,docx,SUCCEEDED
19146,1212,Lack of narration allowed her to focus on ambient noise in the atmosphere (Trees).docx,docx,SUCCEEDED
19147,1212,Lack of narration heightened mystery (Trees).docx,docx,SUCCEEDED
19148,1212,Lack of personal interest prevented feelings of awe (Sun).docx,docx,SUCCEEDED
19149,1212,"Lack of prior knowledge boosted curiosity (Trees, Fukushima, Sun).docx",docx,SUCCEEDED
19150,1212,Lack of prior knowledge (Trees).docx,docx,SUCCEEDED
19151,1212,Lack of prior knowledge (Trees).docx,docx,SUCCEEDED
19152,1212,"Laughing here about information about grand canyon. Is this due to the touristy, cheesy nature of watching information on a little screen - or was it boring.docx",docx,SUCCEEDED
19153,1212,"Learned nothing new, just that the trees exist (Trees).docx",docx,SUCCEEDED
19154,1212,"Learning centers on how bent tree exemplify genetics, evolution, and the ability for nature to change (Trees).docx",docx,SUCCEEDED
19155,1212,Learning centers on how simple and subtle occurrences in nature can have a big impact (Trees).docx,docx,SUCCEEDED
19156,1212,Learning on fieldtrip focused on connections between organisms and environment..docx,docx,SUCCEEDED
19157,1212,Least awe inspiring elicitor had no familiarity for her to grasp onto (Sun).docx,docx,SUCCEEDED
19158,1212,Least awe-inspiring elicitor still evoked memories of the amount of colors (Sun).docx,docx,SUCCEEDED
19159,1212,Level of detail (Prayer).docx,docx,SUCCEEDED
19160,1212,"Lingering thoughts on radioactivity, both before and after event (Fukushima).docx",docx,SUCCEEDED
19161,1212,"Low arousal (e.g., calmness) attributed to lack of narration (Trees).docx",docx,SUCCEEDED
19162,1212,Main difference between real and VR awe is a sense of detachment due to experience being some else's. It's not personal..docx,docx,SUCCEEDED
19163,1212,Major change wasn't 'immediately after.' Does this have any relationship to slow vs quick boil awe. Does the change come with time..docx,docx,SUCCEEDED
19164,1212,Maria_Final_Statements.docx,docx,SUCCEEDED
19165,1212,Maria_Interview_Transcript.docx,docx,SUCCEEDED
19166,1212,Maria_Themes_Diagram.pdf,pdf,SUCCEEDED
19167,1212,"May not have known about bunker, but it seems plausible enough, expected, realistic (Bunker).docx",docx,SUCCEEDED
19168,1212,"Memory centering on simulated, conjectural images of the inside of the star. Believes it would have been more impactful if realistic. (sun).docx",docx,SUCCEEDED
19169,1212,"Memory centers of the feeling of normalcy then, upon closer inspection, the elicitor becomes apparent (Trees).docx",docx,SUCCEEDED
19170,1212,"Memory centers on aisles and large number of boxes, which prompted questions (Iron Mountain).docx",docx,SUCCEEDED
19171,1212,Memory centers on authority and secretive nature of facility (Iron Mountain).docx,docx,SUCCEEDED
19172,1212,"Memory centers on color, how those colors reminded him of neurons, and being in that space (Sun).docx",docx,SUCCEEDED
19173,1212,Memory centers on colors and push and pull from (Sun).docx,docx,SUCCEEDED
19174,1212,"Memory centers on feelings of empathy, especially for families (Fukushima).docx",docx,SUCCEEDED
19175,1212,Memory centers on moment of discovering the capabilities of 360-degree video. (Harvey).docx,docx,SUCCEEDED
19176,1212,Memory centers on movemnet and effects of sun but does not remember specifics (Sun).docx,docx,SUCCEEDED
19177,1212,Memory centers on number of files in archive (Iron Mountain).docx,docx,SUCCEEDED
19178,1212,Memory centers on size and amount of space in virtual environment (Sun).docx,docx,SUCCEEDED
19179,1212,Memory centers on three offered theories (Trees).docx,docx,SUCCEEDED
19180,1212,Memory of field trip centers on professor describing vasts amount of information about structure..docx,docx,SUCCEEDED
19181,1212,Memory of video centers first on people in helicopter (Harvey).docx,docx,SUCCEEDED
19182,1212,"Memory with trees centers on lack of information in beginning. With harvey, she felt disengaged due to a lack of information. Is the importance here on how information is presented over time to foster engagement.docx",docx,SUCCEEDED
19183,1212,Minimal information from absence of narration heightened sense of presence (Trees).docx,docx,SUCCEEDED
19184,1212,"Minor wondering about cause and aftermath, specificaly people (Fukushima).docx",docx,SUCCEEDED
19185,1212,Mix of emotions led to feelings of goosebumps (Harvey).docx,docx,SUCCEEDED
19186,1212,Moment of confusion based on order effects (Sun).docx,docx,SUCCEEDED
19187,1212,More information due to visual perspective (Prayer).docx,docx,SUCCEEDED
19188,1212,"Most awe inspiring or curiosity provoking made him feel like he living in the moment (Sun, Trees).docx",docx,SUCCEEDED
19189,1212,Most realistic environment (Harvey).docx,docx,SUCCEEDED
19190,1212,"Negative awe elicitors don't surprise her anymore until she reads statistics on the aftermath and human toll. Then, it becomes a moment of awe..docx",docx,SUCCEEDED
19191,1212,Negative feelings when imagining being underground (Iron Mountain.docx,docx,SUCCEEDED
19192,1212,Never heard of subject (Trees).docx,docx,SUCCEEDED
19193,1212,Never heard of these places (Trees and Iron Mountain).docx,docx,SUCCEEDED
19194,1212,"Never seen that perspective, inside of the sun (Sun).docx",docx,SUCCEEDED
19195,1212,Never seen the subject of the video (Trees).docx,docx,SUCCEEDED
19196,1212,Never witnessed something similar (Prayer Bead).docx,docx,SUCCEEDED
19197,1212,"New experience, never witnessed flood or flown in helicopter (Harvey).docx",docx,SUCCEEDED
19198,1212,New way of witnessing the scale of destruction that goes beyond reading (Harvey).docx,docx,SUCCEEDED
19199,1212,No - Busy and forgot.docx,docx,SUCCEEDED
19200,1212,"No - Busy day (Trees, Iron).docx",docx,SUCCEEDED
19201,1212,No - Busy schedule (Trees).docx,docx,SUCCEEDED
19202,1212,No - Interested but not eager enough (NA).docx,docx,SUCCEEDED
19203,1212,No - Lack of free time (Prayer).docx,docx,SUCCEEDED
19204,1212,No - Lack of time and didn't remember (Fukushima).docx,docx,SUCCEEDED
19205,1212,No - Lack of time.docx,docx,SUCCEEDED
19206,1212,No - Lack of time (Harvey and Sun).docx,docx,SUCCEEDED
19207,1212,No - More pressing activities and thoughts to attend to (Prayer).docx,docx,SUCCEEDED
19208,1212,No - More time (Harvey and Trees).docx,docx,SUCCEEDED
19209,1212,No (NA) (2).docx,docx,SUCCEEDED
19210,1212,No - (NA).docx,docx,SUCCEEDED
19211,1212,No (NA).docx,docx,SUCCEEDED
19212,1212,No - No reasoning provided.docx,docx,SUCCEEDED
19213,1212,No - Not enough time (Prayer).docx,docx,SUCCEEDED
19214,1212,"No - Not pivotol enough for immediate research, more interested if it was interactive.docx",docx,SUCCEEDED
19215,1212,No - Other obligations taking time (Trees and Prayer).docx,docx,SUCCEEDED
19216,1212,No prior awareness of possibility (Prayer Bead).docx,docx,SUCCEEDED
19217,1212,No prior knowledge of existence (Prayer Bead).docx,docx,SUCCEEDED
19218,1212,No prior knowledge (Trees).docx,docx,SUCCEEDED
19219,1212,No prior knowledge (Trees).docx,docx,SUCCEEDED
19220,1212,No questions (Trees).docx,docx,SUCCEEDED
19221,1212,No real thoughts but still interested (Harvey and Trees).docx,docx,SUCCEEDED
19222,1212,No reason for stimulus selection provided (Prayer).docx,docx,SUCCEEDED
19223,1212,No reason given (Fukushima and Harvey).docx,docx,SUCCEEDED
19224,1212,No reason given (Trees and Prayer).docx,docx,SUCCEEDED
19225,1212,No second thoughts about video (NA).docx,docx,SUCCEEDED
19226,1212,No - Simply forgot (Prayer and Iron).docx,docx,SUCCEEDED
19227,1212,No thoughts (NA).docx,docx,SUCCEEDED
19228,1212,"No - Thoughts occurred when not in mood to search (e.g., in bed) (Trees).docx",docx,SUCCEEDED
19229,1212,No - Too busy and neeeded a more specific question that was more pressing. Wish there would have been a question at end of video (Trees).docx,docx,SUCCEEDED
19230,1212,No - Too Busy (Trees) (2).docx,docx,SUCCEEDED
19231,1212,No - Too busy (Trees).docx,docx,SUCCEEDED
19232,1212,Oddity of object (Trees).docx,docx,SUCCEEDED
19233,1212,Often uses the term 'ominous' when providing answers.docx,docx,SUCCEEDED
19234,1212,"One form of confusion is easy to handle cognitively as it can be easily understood or imagined. The other form has less of a basis in immediate experience, making it harder to imagine. (Trees vs Sun).docx",docx,SUCCEEDED
19235,1212,One of the few unknown phemomena in today's world (Trees).docx,docx,SUCCEEDED
19236,1212,"On the canoe, she can feel how big the space is. In VR, she cant..docx",docx,SUCCEEDED
19237,1212,"Participant wished there would have been a more specific question, although, IMO, this video had the most specific question... Why do they curve. (Trees).docx",docx,SUCCEEDED
19238,1212,"Perspective, witnessing subject from that specific angle (Harvey).docx",docx,SUCCEEDED
19239,1212,"Planets at planetarium were the 'most cool looking things,' relating back to this emphasis on visual stimulation.docx",docx,SUCCEEDED
19240,1212,Ponders the challenges of awe-inspiring VR. She would like to do it with others but worries about distraction.docx,docx,SUCCEEDED
19241,1212,Prayer beads as more interesting due to content but less relaxing (Prayer and Trees).docx,docx,SUCCEEDED
19242,1212,Preference toward visual modes of learning (Trees).docx,docx,SUCCEEDED
19243,1212,Prefers experiences over simply receiving information.docx,docx,SUCCEEDED
19244,1212,Prior affinity to flying due to its ability to provide perspective (Harvey).docx,docx,SUCCEEDED
19245,1212,Prior affinity to thrilling experiences (Harvey).docx,docx,SUCCEEDED
19246,1212,Prior interest in mysterious stories (Tees).docx,docx,SUCCEEDED
19247,1212,Prior interest in nature (Trees).docx,docx,SUCCEEDED
19248,1212,Prior interest in topic of space (Sun).docx,docx,SUCCEEDED
19249,1212,"Prior knowledge, expectation, and lack of surprise prevented awe (Iron Mountain).docx",docx,SUCCEEDED
19250,1212,"Prior wondering about topic, government contractors (Iron Mountain).docx",docx,SUCCEEDED
19251,1212,"Proposed system draws inspiration from Van Gogh exhibit, emphasizing the notion of being surrounded by content..docx",docx,SUCCEEDED
19252,1212,Proposed system needs to focus on fun.docx,docx,SUCCEEDED
19253,1212,"Proposed system would promote awe as well as an attachment to the environment, which would make people conscious of their decisions and .docx",docx,SUCCEEDED
19254,1212,"Proposed system would use features for engaging other sense (e.g., motion of a canoe, smells of the river, nature sounds, etc.).docx",docx,SUCCEEDED
19255,1212,Proposed system would use grand views to inspire interest..docx,docx,SUCCEEDED
19256,1212,"Proposed VR system capitalizes on fantasy elements, specifically time travel for history education.docx",docx,SUCCEEDED
19257,1212,"Proposed VR system doesn't provide one experience, but multiple choices for games.docx",docx,SUCCEEDED
19258,1212,Proposed VR system explores unchecked power of single person.docx,docx,SUCCEEDED
19259,1212,Proposed VR system focuses on checks and balances system and how it relates to power.docx,docx,SUCCEEDED
19260,1212,"Proposed VR system focuses on typically un-inspiring topic (e.g., government).docx",docx,SUCCEEDED
19261,1212,"Proposed VR system places user in human anatomy, in the heart.docx",docx,SUCCEEDED
